time,left_hip_angle,left_knee_spring_angle,left_toe_angle,right_hip_angle,right_knee_spring_angle,right_toe_angle,left_hip_qvel,left_knee_spring_qvel,left_toe_qvel,right_hip_qvel,right_knee_spring_qvel,right_toe_qvel
3.1835000000002305,1.5884480171836912,2.6543377712368965,0.7330503180623055,-3.0004367349669336,1.9634516290854662,1.1871142817661167,0.003992830403149128,0.21989525854587555,1.7837998867034912,-1.9492473602294922,0.006452460307627916,2.532524585723877
3.1840000000002306,1.4957539407303557,2.61404572725296,0.7243610173463821,-2.9536255527287723,2.166016559617128,1.1852223554626107,0.0036387022119015455,0.22351133823394775,1.7728885412216187,-2.0285518169403076,-0.0011330201523378491,2.561676263809204
3.184500000000231,1.4602691719541325,2.603731241822243,0.7155395865440368,-2.8235944375395774,2.406612283270806,1.1910249807871878,0.0033663411159068346,0.22672107815742493,1.761139154434204,-2.101726531982422,-0.0037575718015432358,2.597917079925537
3.185000000000231,1.4152194623835386,2.5882136911153792,0.7065052554011345,-2.702035890892148,2.635972802597098,1.2017701409757138,0.0031756171956658363,0.22950372099876404,1.7490177154541016,-2.168998956680298,-0.0038402595091611147,2.6406519412994385
3.185500000000231,1.3343682850943879,2.547398579120636,0.6982658490538597,-2.5826241315342484,2.8475962840020657,1.213233209773898,0.002798216650262475,0.23170113563537598,1.7387243509292603,-2.2308902740478516,-0.011079666204750538,2.68908429145813
3.1860000000002313,1.298907639668323,2.535438212752342,0.6900976881384849,-2.402467650081962,3.0826356670819224,1.2274750835262238,0.0024528366047888994,0.23346778750419617,1.7281649112701416,-2.28523588180542,-0.013028780929744244,2.7436394691467285
3.1865000000002315,1.2572228620760142,2.52112982571125,0.6819908633828163,-2.1985706883482634,3.3215910346247255,1.2483929154463111,0.002218022011220455,0.23477545380592346,1.717713713645935,-2.331594467163086,-0.01255827397108078,2.8040478229522705
3.1870000000002316,1.2070588106987998,2.4918047070503233,0.67410349547863,-2.0825991563498976,3.5116673332639037,1.2633649018593132,0.0020341386552900076,0.23568427562713623,1.707617163658142,-2.373208999633789,-0.011267817579209805,2.867938995361328
3.187500000000232,1.1792360992520117,2.4714380368590354,0.6663032174110413,-1.9104428724385798,3.707687999214977,1.2804041002877056,0.001754009979777038,0.2362159937620163,1.6974310874938965,-2.4092955589294434,-0.008555821143090725,2.934696912765503
3.188000000000232,1.1075781868654304,2.4272377878427505,0.6595444455742836,-1.6622122323140502,3.935258568264544,1.304864821676165,0.0014406893169507384,0.23616114258766174,1.6896501779556274,-2.4374372959136963,-0.007006027735769749,3.00539493560791
3.188500000000232,1.0652477367781104,2.4044464752078056,0.6532796248793602,-1.4179259954951704,4.164643082208931,1.3340794045478106,0.0011111823841929436,0.23562560975551605,1.6826400756835938,-2.4589173793792725,-0.004515734035521746,3.0795507431030273
3.1890000000002323,1.0371543317334726,2.3849569365382193,0.6466585397720337,-1.3161608918569982,4.303268548892811,1.358678570576012,0.0009784160647541285,0.23482023179531097,1.6747462749481201,-2.477921724319458,-0.0028585963882505894,3.153343677520752
